text,source,brand,doc_id
"I have placed a week aho. I was told it will be delivered in 2-5 business days, I haven’t received it yet and the worst part is that in tracking page it still shows that waiting to be packed. They haven’t even packed it yet and its been a week already. So pathetic. And I have placed a wrong size for an item and I wanted to cancel the order. There was no option in the app to cancel the order and i even tried calling customer care to cancel my order, but even they couldn’t help saying order once placed cannot be cancelled.",App Store (AU),Adidas,5171578527.0
Ist einfach nur gut und genial,App Store (CH),Nike,5177682995.0
Strong point is: massive analytics for free. Bluetooth connection to UA HOVR shoes and Works well with Apple Watch.,App Store (CA),Under Armour,5192040651.0
"I love this because I can see my running. Distance, speed .",App Store (CA),Under Armour,5192552753.0
Hi there is it possible thatL,App Store (AU),Adidas,5193419442.0
The best workout app!,App Store (AU),Nike,5202129828.0
"Hi developers,

Can I ask how come I received one email ask me to download the app to buy Yeezy Boost V2 black, and when I can click the link, in Adidas app, it gave an error message saying, the data couldn’t be read, because it’s not in the right format.

Can you make this right before you ask people to purchase on your app, Adidas is Su. A great company, can’t make an app work?",App Store (AU),Adidas,5202144722.0
"Good app to shop with, easy to explore. Would be better to be able to open items in liked list.",App Store (AU),Adidas,5207972285.0
"I just bought a pair of shoes and it did not show me the shipping price as a separate item, it just included it in the total. I think this is misleading.",App Store (AU),Adidas,5220681937.0
Top niveau,App Store (FR),Under Armour,522237170.0
"Great app, it’s my go to for work outs at the gym when I’m not feeling motivated or can’t come up with a work out routine. Five stars!",App Store (AU),Nike,5222985226.0
great app,App Store (CH),Adidas,5225985040.0
By far the best home workout fitness app i have used. Super practical with equipment you would have at home incorporated in the workouts. So many different workouts to choose from!! ☺️,App Store (AU),Nike,5225996067.0
Ohne Facebook geht nichts. Gleich wieder gelöscht.,App Store (DE),Under Armour,522663420.0
Hopeless app. Runs perfectly until end of workout and the stop/pause button is no longer visible to end or log workout.,App Store (AU),Under Armour,5229785893.0
Started working out with MyFitnessPal and MapMyRun for the last 165 days and I lost 22kg since then.  I feel much more energetic and love the way I look now the. Before,App Store (AU),Under Armour,5232012980.0
Super App.,App Store (DE),Under Armour,523298114.0
"Bonjour 
Je n arrive pas a m en servir après avoir tt essayer les pages équivalentes aux 2 premières captures d écran ne Sont 
Pas la, pas de vitesse... Ou aller pour voir notre course en TPS réel? Merci d une réponse.. Quand je vais dans workout ça me dis : pas de route... Merci d avance",App Store (FR),Under Armour,523806739.0
"adidas, sports, style, passion, love

simply the best! ❤️",App Store (CH),Adidas,5242744236.0
I have been using this app since 2016 and with all the workout plans etc I have lost 11kgs since then I use this app every week !,App Store (AU),Nike,5246282742.0
"Got a free 1 year coupon with my headset ...  forces you to put your car for auto renewal.  Took forever to find out how to remove it . And to top it off these aggressive publicity in the app .    Could be the best app in the world. When they try to scam , i run away",App Store (CA),Under Armour,5249079506.0
"Wieder eine dieser Apps, die (ständig) Daten sammelt...",App Store (DE),Under Armour,524943817.0
"The app in itself is great, although I wish there were exercises with a Swiss ball. The latest release is really full of bugs. It messes with the usability big time!",App Store (CH),Nike,5255460310.0
"Hey there!! this is a great app for running, easy to use. Be careful with wifi, just cut it when you start the gps.
Perfect for all the running mums :))",App Store (FR),Under Armour,526835448.0
"Crazy to follow the routines but the prices for Nike wear are still too expensive. 
People using the app seriously should be rewarded with Nike discounts! 💪🏼",App Store (CH),Nike,5271493724.0
can’t access raffles. faster just browsing on the net.,App Store (AU),Adidas,5271963246.0
Très pratique!,App Store (FR),Under Armour,527539463.0
"Völlig in Ordnung.... Die Werbung stört etwas, aber es kostet ja auch nix....",App Store (DE),Under Armour,527902555.0
"This is the second time I’ve had to lose a lot of weight and it’s still hands down the best weight loss program I’ve used over the last few years, even better than the Personal trainer I trained with 4 days a week for 8months.",App Store (AU),Nike,5279137570.0
Ça cours bien!!,App Store (CH),Under Armour,528522132.0
"Coole App 
Danke 😊",App Store (CH),Nike,5287257535.0
Good and easy to use,App Store (AU),Adidas,5297941096.0
"I love map my run. I’m a recreational runner and it helps me track distance, pace and keeps me from getting lost — so long as I have service. I travel all around the world and just wish I could use it everywhere.",App Store (CH),Under Armour,5299369092.0
Très bien pour le running,App Store (FR),Under Armour,530376530.0
Facile à utiliser et fiable,App Store (FR),Under Armour,530582174.0
Better than the paid apps I’ve tried.,App Store (AU),Nike,5310369144.0
"The adidas app has allowed me to save items and it has a wide variety of these items, however it doesn’t have all the time sad the stores.  Overall the app is great and I would vertically recommend it other adidas users.",App Store (AU),Adidas,5316056482.0
App magnifiquement conçu pour s’initier à la course ou encore préparer un marathon ! Seule fonction encore non disponible est l’affichage de la vitesse actuelle sur l’Apple Watch ! Update SVP !,App Store (CA),Under Armour,5321672429.0
"have used mapmyrun for years!  i have never had a problem with it, always consistent!  i always tell my friends a run without mapmyrun never actually happened!  hands down favourite app🏃‍♀️💕",App Store (CA),Under Armour,5330298182.0
The map was not following my running pase. It was delayed,App Store (AU),Under Armour,5334133061.0
"I love this app, map my run is always there for me, to map and track my runs and walks",App Store (AU),Under Armour,5340376436.0
I have been out of shape for a while but was quite the gym junkie for a long time a couple of years ago. Getting back into fitness this app is amazing. I seriously cannot believe it is FREE however am so grateful it is and that I can work out at home with my kids. Thanks Nike. Great app cannot ask for more! Highly recommend!,App Store (AU),Nike,5341423588.0
Je continuerai à m'entrainer avec.,App Store (FR),Under Armour,534178959.0
"Whenever I try to make an account everything works other than when I try to put in my date of birth, it goes straight to 27 November 2562 BE.",App Store (AU),Nike,5343388822.0
"Très bonne application, efficace et ludique. Les parcours se retrouvent sur le web pour consultation, même avec Google earth.",App Store (FR),Under Armour,534389828.0
Helped me in gain strength and fitness,App Store (AU),Nike,5345659610.0
"This app has been pretty decent with the exception of a few bugs here and there. The thing that really irritates is the fact that in the UA beat the year challenge, the potential prizes are only for the US users. Under armour wants the world to use their products, but only give rewards to it’s US users. Bull$hit.",App Store (CA),Under Armour,5347455217.0
Worth trying...,App Store (FR),Under Armour,534824771.0
"This was a great app, the training plan integration was enough to get me over from strava. But a watch app that doesnt update even the duration for minutes at a time and no longer sends heart rate info to the phone is a non starter.",App Store (AU),Under Armour,5348609842.0
The workouts are great and made me feel good great job Nike,App Store (AU),Nike,5353709940.0
Macht was es soll. Mehr challenges oder achievements wären geil.,App Store (DE),Under Armour,5354837285.0
"Bitte macht ein Update, ich bekomme nur Verbindungsfehler. Dieser Inhalt konnte nicht geladen werden...",App Store (CH),Nike,5356587362.0
I really enjoy this app it makes me more motivated and it’s just amazing with the instructions.,App Store (AU),Nike,5358022972.0
"Great app.
I wish you had a search by sport preparation. For example: ski preparation ; run mussels etc",App Store (CH),Nike,5359042397.0
"I don’t like it, it’s too hard",App Store (AU),Nike,5360131464.0
Has all the features,App Store (AU),Nike,5362326799.0
"The address input is flawed and won’t allow the Unit number to be placed , if you try to add it the app simply erases it !! This is problematic when ordering as you won’t notice till the confirmation cones after you pay - the result ?  Nothing just missing money - good luck In trying to get hold of customer service that doesn’t work either on app or full site -",App Store (AU),Adidas,5368106938.0
Please fix the bug.,App Store (CH),Nike,5368962815.0
Works great in🇮🇪🚶‍♀️👌🤝,App Store (CA),Under Armour,5371291933.0
Hard to navigate and can’t see order details,App Store (AU),Adidas,5374099451.0
"Die App erfüllt seinen Zweck, jedoch zeigt sich ein Rauschen (Hört man erst deutlich beim schlafen) des rechten Lautsprechers, sobald man die App öffnet. Bis zum ausschalten bleibt das Geräusch erhalten. Update?!",App Store (DE),Under Armour,538137913.0
Super App man kann wunderschöne Sachen finden,App Store (CH),Adidas,5384378234.0
Amazing app highly recommended,App Store (AU),Under Armour,5386530205.0
It has been great to see what we (me & my dog) are doing as some times I walk some times we run but I mostly ride with her it would be great if we could title our own activities,App Store (AU),Under Armour,5387213885.0
"Pour une application gratuite couplée avec un cardio, c'est largement suffisant pour progresser et se motiver.",App Store (FR),Under Armour,538887235.0
"Wollte eigentlich kostenpflichtiges Upgrade, aber ohne Landscape-Modus/ für iPad - geht gar nicht.",App Store (CH),Nike,5389022579.0
"Ich habe die App monatelang genutzt und war sehr zufrieden damit. Von einem Tag auf den anderen war es damit vorbei. Wenn ich die App auf Pause gestellt habe, hat sie sich aufgehängt. Habe ich die App beendet und zum Beispiel eine Stunde später wieder geöffnet, wurde „das Training fortgesetzt“! Nur die Deinstallation der App hat ein neues Training möglich gemacht. Die Anweisungen des Supports waren abenteuerlich! Jede andere App müsse beendet sein. Also auch keine Musik beim Laufen.... Auch die anderen Vorschläge brachten keine Lösung oder auch nur Besserung! Ich habe ein iPhone 7 mit aktuellem Betriebssystem.... So habe ich schließlich die App komplett entfernt und eine andere gesucht (und gefunden)!",App Store (DE),Under Armour,5395382053.0
Tres praticable,App Store (FR),Under Armour,540942687.0
"I started to do yoga using Nike training. It was of great help for me to get into yoga training which lasts for more than a year now. The yoga sessions available, however, are limited. After I have repeatedly exercised all the sessions there, I got bored with repeating the same training and started to use other yoga apps to continue my exercise every day. I would love to come back to nike training for yoga practice if new sessions are available!!! Please consider this request and make it happen! Thanks 🙏🏼",App Store (AU),Nike,5413316739.0
I have just reinstalled the app on my iPhone SE and have version iOS13.3. I’ve tried restarting my phone numerous times but the app only gets to the load screen for a few moments before it crashes. I tried launching from NRC but the same thing happens.,App Store (AU),Nike,5413748920.0
Multiple cart errors & internal server errors when trying to order. Takes two or three attempts to order. Terrible app,App Store (AU),Adidas,5418420791.0
"I used Map My Run over 10 years ago to help me run 5 half marathons- I struggle with running but this app really helped me get my KM’s in. I loved how I could use it any where in the world and how it helped when traveling. When I was looking for a new pair of shoes  I saw an Under Armour shoe that said - blue tooth and connects to Map My Run. I had to try them. I have to say, they are amazing. When I forget my phone , they still record my runs in Map My Run.  Love it !!",App Store (CA),Under Armour,5423123381.0
Amazing app too train my body 💪🏼,App Store (AU),Nike,5425360392.0
I use the yoga workouts as cooldowns after HI and endurance workouts. Would be great to see more mobility workouts but overall very impressed!,App Store (AU),Nike,5430359820.0
I am out here trying to run and improve my health not have my personal data shared with others and the US when I live in Australia. All this app is designed to do is map out an area around my block that I can run around. Why do you need to share my personal information with others?,App Store (AU),Under Armour,5430872394.0
My husband and I both use this app and love it! It provides you with so many options and I love how the instructors give you directions on what you should be feeling and where!,App Store (AU),Nike,5439934713.0
I have used this app now for the last 13 years and love it it keeps all the history so you can see your improvement over time,App Store (AU),Under Armour,5440115943.0
"Une application très utile pour les sportifs ! 
Les distances sont très précises et elle possède beaucoup de fonctionnalités (et des interactions non négligeables avec les réseaux sociaux).",App Store (FR),Under Armour,544445343.0
Worked fine until the update.  Now distances are not consistent at all.  Very frustrating.  Thinking of changing apps.,App Store (CA),Under Armour,5444532311.0
I can’t believe this is free. Such good value. Looking forward to more workouts soon!!,App Store (AU),Nike,5445973528.0
"Since up grading to connected shoes the computer voice is the only option when shoes are connected. It’s really annoying and I have stopped using the shoes because of it! Fix it, I don’t want to hear a computer voice telling me my cadence is too slow, fix it please",App Store (AU),Under Armour,5448053661.0
"Used this app extensively for 12 months but tired of sync issues between watch / phone / web data.  Have to log in repeatedly to refresh to get results.  Poor support and updates, going back to the Apple health app.  Pity as app is accurate with lots of useful data.",App Store (AU),Under Armour,5450418966.0
"Ich nutze die App jedes Mal zum laufen. 
GPS ist sehr genau und die App ist im allgemeinen leicht zu bedienen.
Und das wichtigste: keine Werbung! 
Bin sehr zufrieden und würde sie empfehlen.",App Store (DE),Under Armour,5459047928.0
Finally used the app to its full potential ie during a run. Ticks all the right boxes for me.,App Store (DE),Under Armour,545919974.0
"Really interesting
Simple easy to use.",App Store (FR),Under Armour,545977899.0
Je commence avec. Très bien pour le moment.,App Store (FR),Under Armour,547806413.0
Pour une remise en forme,App Store (FR),Under Armour,548065870.0
"After many years away from the gym, due to a busy family life and raising children, this app has  made it easy for me to start over and get back into fitness. Thank you Nike",App Store (AU),Nike,5482330770.0
Great range of free apps...easy platform and I enjoy the coaching. Would like to see ability to use Spotify for music,App Store (AU),Nike,5492437792.0
"Tells you when you reach every km with time total and split per km, can listen to my own music 👌",App Store (AU),Under Armour,5498660257.0
Setzt zwingend Facebook voraus und ist ohne Account zum Daten sammeln nicht nutzbar. Gleich wieder gelöscht den Mist,App Store (DE),Under Armour,550322146.0
"Thia app has everything you need while working out - map, stats, voice info and much more. Very recommendable!",App Store (DE),Under Armour,550360426.0
"Truth is hard to swallow. My fitness hasn’t been this poor in years. This little gem is helping me to get back on top of things. Not just my physical health, but Morris my mental health.",App Store (AU),Under Armour,5512383347.0
Enjoy the app immensely aside form one thing gps tracking. I can walk/run/hike the same route and get significant distance variations day to day even in open terrain with no obstructions,App Store (AU),Under Armour,5512922698.0
Ça a l air cool merci !!!!,App Store (FR),Under Armour,551906570.0
Changed my password three times won’t left me use the new password. And you can’t get any support until you sign in.,App Store (CA),Under Armour,5520158121.0
"NTC is everything, I’m a runner I find the workout to be great for strength training and injury prevention. I have found nothing to compare with. 
I’m grateful to be able to do what I do with an amazing app like NTC. And it’s free ☺️",App Store (AU),Nike,5521069483.0
"Très pratique et sympa de pouvoir visualiser son parcours, obtenir la distance parcourue et la vitesse moyenne.",App Store (FR),Under Armour,553063486.0
Great app on Apple watch when it starts.. but over last few months I have to attempt startup multiple times before it actually launches. Very frustrating.,App Store (CA),Under Armour,5535227057.0
"Great app! Whenever there’s a bug they are always quick to rectify it.
They update often 🎉",App Store (AU),Under Armour,5542413200.0
Pas mal du tout,App Store (FR),Under Armour,554859097.0
"Mit dem App, funktioniert und kostet nix znd zeigt mir alle Daten, die ich als Hobby-Jogger brauche.",App Store (DE),Under Armour,555705218.0
"It guides you step by step, no rush and at your own pace! Thanks",App Store (AU),Nike,5562479177.0
"Also ich find die App. für den Hobbygebrauch Super. Und Sie funktioniert auch ohne Facebook, ist aber alles auf englisch und die Werbung ist schon ein bisschen nervig aber dafür ist die App ja umsonst!",App Store (DE),Under Armour,557145413.0
Ordered a pair of DB99 and the checkout process was extremely easy and straight forward! Afterpay would be nice but that’s neither here nor there. Looking forward to receiving them soon!,App Store (AU),Adidas,5575935346.0
This app constantly doesn’t work. Breaks down mid run. So annoying. Would give it zero stars.,App Store (AU),Under Armour,5593869817.0
Bon compagnon!,App Store (FR),Under Armour,560362886.0
"Wish I didn’t have to do this in a review. Downloaded the app, signed up and had a play - everything looked amazing! Set up a plan for the week ahead and then the app crashed and won’t load again. I’ve tried on a different phone too - same issue. Tried deleting app and reinstalling, deleting then hard resetting phone then reinstalling. Nothin working. Looked for a support contact and found an FAQ with nothing to help me. Help!",App Store (AU),Nike,5606119050.0
Great app for training 🙌🏋🏿very consistent 🙏🏋🏿,App Store (AU),Under Armour,5610157866.0
Will not be using much longer since it is no longer accurate .,App Store (CA),Under Armour,5610825614.0
"Ich benutze die App seit Jahren und sah bisher - auch wegen ihrer Zuverlässigkeit - keinen Grund zu wechseln. Die neue Version schien nun auch einige schöne Weiterentwicklungen mit sich zu bringen, das ging aber leider nach hinten los. Vor allem das neue Höhenprofil ist völliger Quatsch: Weder die Werte noch die Einheiten stimmen! Mag sein, dass da die Entwickler die metrischen Werte falsch programmiert haben, aber das ist peinlich! Außerdem lässt sich ein Track nach wie vor nicht zur Nachverfolgung auf der Karte darstellen und die Karte selbst lässt sich nicht auf OSM umstellen, geschweige denn für die Nutzung offline installieren...",App Store (DE),Under Armour,561596392.0
"Die App funktioniert ganz gut, stürzt aber beim Herumspielen öfters ab. Mein Luaf selbst wurde aber ohne Probleme korrekt aufgezeichnet. Die Ansage der Zeiten und Geschwindigkeiten läuft auch, die Stimme klingt allerdings wie in einem Badezimmer aufgenommen. Im Verglecih zu anderen Running Apps funktionieert die Berechnung und Ansage von Durchschnitts-Pace und Durchschnittsgeschwindigkeit sehr gut.",App Store (DE),Under Armour,561618187.0
"Updated app quits after approx 90 sec in to a workout - frustrating! 
App developers response was poor
No resolution 
Avoid",App Store (AU),Under Armour,5616634899.0
Ne gère pas l'altitude!?! Lacune incompréhensible!,App Store (FR),Under Armour,561820389.0
"This is great for tracking any activity. It provides a record of the route, speed, time and distance.",App Store (CA),Under Armour,5620336718.0
Kann mich leider nicht registrieren...,App Store (CH),Nike,5620507725.0
"I’ve used this app for about three years and it still makes errors on my runs. I run 7km and it says I only ran 3! Very annoying, disappointed that they have not fixed this over the course of three whole years.",App Store (AU),Under Armour,5620837503.0
"The distance isn’t always consistent, and the constant reminder that my cadence is low is a little discouraging while running.
Other than that it is motivating to keep track and to know when you reach each km in the run and to log your runs! The discount incentives are nice encouragement too even if I don’t use every one.",App Store (CA),Under Armour,5623700702.0
Great workout app. Keeps me going. Varied exercises. I just want to be able to select exercises for myself and customise a workout. Thanks,App Store (AU),Nike,5629880275.0
"Not a critic at all, but in my opinion the guiding voice should suggest how to breathe at the beginning of every exercise.
Very important to control the breathing to not get exhausted too soon or hold the breath because of lack of focus",App Store (AU),Nike,5634842701.0
"Die App ist wirklich sehr schön und motiviert zum Laufen. Vor allem gefällt mir die Rückkopplung mit dem Laufschuh Sonic 2. 
Jedoch hätte ich zwei Verbesserungsvorschläge (dies ist auch der Grund für 4 statt 5 Sterne). 
1. Schön wäre es, wenn ich den Beginn der Woche mit dem Wochentag Montag einstellen könnte. In meiner Laufstatistik beginnt die Woche an einem Montag und nicht am Sonntag. 
2. Wenn ich mir die Karte meiner gelaufenen Strecke ansehe, wäre es toll, wenn die Kilometer mit vermerkt wären. Ich würde gerne wissen, wo der Kilometer 4 oder der Kilometer 7 war.",App Store (DE),Under Armour,5636330235.0
"Really helpful for me trying to get back in shape.
Especially the wide variety of workouts",App Store (AU),Nike,5636632113.0
"Comme dit le titre nickel mais ,  mais j ai un petit bug sur le chargement des ancienne workroute !!",App Store (FR),Under Armour,563695112.0
"I used to love Adidas and this app until they introduced a new rewards program that you MUST sign up for to be able to continue purchasing from their online store or you have to delete your account. I’m sorry, but Id prefer my details/data not being sold to affiliated companies for extra profits and monitoring just so I can be bombarded with spam marketing emails. Oh well, I’ll just spend my money with your competitors now since having to delete my account. 👍",App Store (AU),Adidas,5657091222.0
Complimenti,App Store (CH),Nike,5659183088.0
E,App Store (AU),Adidas,5667757385.0
Love this app. Keeps me driving to go faster and improve!,App Store (CA),Under Armour,5673974621.0
"6 weeks into the 8 week gym string program, app update and it’s gone like the wind WT???",App Store (AU),Nike,5674460592.0
"I love the phone app before the update lived the watch app, however i now have connectivity issues when trying to just use my watch and also loose gps where i never used too. Hopefully this will be fixed soon",App Store (CA),Under Armour,5679091844.0
Also ich find's gut so wie es ist!,App Store (DE),Under Armour,568425222.0
Bonne app,App Store (FR),Under Armour,568632848.0
"This is the best training app I’ve used. 
The workouts are fun, quick or long, and the variation in difficulty and the amount of different workouts are fantastic!!
Love it! Have been telling all mates",App Store (AU),Nike,5689695538.0
"Great app. The ability to sign up to an interesting and varied fitness program with customised equipment is really motivating. I’ve been using this for years and am still finding new routines to do. Apple Watch integration was a bit flaky for a while but has recently improved, even for my old-ish series 2.",App Store (AU),Nike,5694435734.0
franchement propre rien a redire !!!,App Store (CH),Under Armour,5698910709.0
Use it once a week and do at least 2 workouts,App Store (AU),Nike,5699012223.0
This app are so helpful I am  young but I do gymnastics and in the  times of the Coronavirus it has been really hard to keep motivated but I need to stay fit and this really helped me,App Store (AU),Nike,5699962633.0
"If I wanted to watch porn I would. The pop up ads are totally unacceptable for a company such as this to be involved in. Shame on you! Fix this fast.

The ads lasted about a week. I haven’t seen them lately, perhaps an update was done?",App Store (CA),Under Armour,5703930594.0
Ottima,App Store (CH),Nike,5706272344.0
I just recently started running and I love it!!!!!,App Store (CA),Under Armour,5706822071.0
i cant believe how amazing this app is. i thought i would have to pay to use but it was all for free! super satisfied! feels too good to be true,App Store (AU),Nike,5710690988.0
Auch im Anfängermodus sind manche Übungen nur mit Anleitung zu empfehlen. Aber wer Grundkenntnisse hat für den ist die App ohne Einschränkung zu empfehlen,App Store (CH),Nike,5717254230.0
It’s sooo good because the workouts are amazing and you can do them anytime,App Store (AU),Nike,5719922482.0
Nothing like running around in circles and having an app tell you you’re going somewhere!!,App Store (CA),Under Armour,5722323370.0
"for the exercises, can you make that we can create our training and give access to Spotify for music",App Store (CH),Nike,5722407554.0
They sells your info,App Store (CA),Under Armour,5723373282.0
"Actually enjoying using this heaps, me and my misses have just set up a challenge and it’s so great that you can’t lie on distance or anything because the app tells you the truth, no fudging you’re own data haha",App Store (AU),Under Armour,5723918584.0
Nike took no shortcuts making this app! Free and worth your time.,App Store (AU),Nike,5724340269.0
Keine Ipad app vorhanden. Ein No Go.,App Store (CH),Nike,5727749504.0
Great app love it!,App Store (AU),Nike,5728710431.0
Which we could adapt the training according to handicaps ie i have a bad knee and so prefer programs with avoiding knees solicitation,App Store (CH),Nike,5737134643.0
"Good app, no different to the other apps. Does what it's suppose too. Be good if you could map out workouts/runs before hand so you could work out distance pace etc and it sends alerts if you're running behind pace etc.",App Store (AU),Under Armour,5737406417.0
Very cool work out for the lockdown at home,App Store (CH),Nike,5739539116.0
The app will not let me log in,App Store (CA),Under Armour,5741730208.0
This app really helped me with my fitness during lockdown.,App Store (AU),Nike,5743505221.0
"The “beginner” Exercises are easy enough that I don’t want to cry but challenging enough that I have to push myself and work up a big sweat! 

There is also a huge range of different exercises to choose from! I love that I don’t need a gym to get back to my best self",App Store (AU),Nike,5744731665.0
Breathtaking workouts 💪🏽,App Store (CH),Nike,5746944202.0
"This app leaves all excuses at the door. I have been using it for YEARS and it never lets me down. Free PT sessions with tracking and encouragement - it’s great. One thing that might benefit it for the home workout is ‘better at the basics’ like providing advice on how to do a squat properly, how to position pelvis during stretches, when to practice breathing. Download it today and just don’t think about, just do it (pun not intended) every day and in 1 week you’ll feel stronger, 3 weeks you’ll notice body changes, 6 weeks others will notice and by then it’s become a habit!",App Store (AU),Nike,5748226335.0
And workouts are challenging,App Store (AU),Nike,5748715397.0
I love the workouts without equipment!,App Store (CH),Nike,5749444101.0
"Love this amazing app, however I really wish they made an Apple TV app to go with it. Then it would be perfect!",App Store (AU),Nike,5750096616.0
Mancano le pause tra un circuito e l’altro,App Store (CH),Nike,5751641125.0
Everything as expected apart from delivery time is very late.,App Store (AU),Adidas,5752009222.0
I absolutely love Nike Training Club!! So many amazing and varied workouts!! Perfect isolation work outs 👌,App Store (AU),Nike,5753032182.0
A variety of great workouts that are easy to track and plan,App Store (AU),Nike,5754090388.0
Podiam disponibilizar na AppleTV !! Pleaseeeeeee,App Store (CH),Nike,5754864648.0
Excellent exercises...it is a must do...the whole body feels it ...it a healthy way!! I’m loving it 💪👍,App Store (AU),Nike,5755346295.0
Is there a new update? It has been crashing non stop,App Store (AU),Nike,5757964707.0
"I’ve been using the Nike Training Club app for years.

It helped me get fit and stay fit!

NTC is totally free with no in-app purchases. Articles about healthy eating and wellbeing are great! Definitely a noteworthy app to keep you motivated on your fitness journey.",App Store (AU),Nike,5758582337.0
So good having these workouts during this time. I’m missing the gym so much but finding workouts are challenging me and lots of variety - even learning some new things. Keep up the great app!,App Store (AU),Nike,5760001688.0
Everything is great except my running plan doesn’t appear in my watch up. This means I either need to take my phone running or manually enter runs into my plan which is annoying,App Store (AU),Under Armour,5763589586.0
The video and audio tips during the exercise are super helpful and surprisingly intuitive about what the person might be struggling with. Lots of variety in the exercises used therefore doesn’t get monotonous,App Store (AU),Nike,5763829396.0
"Just the application I was looking for during these difficult times for home workouts!!

Would love a function to link music to SPOTIFY! If possible!!! That’s the only reason I didn’t give it 5 starts or any alternatives to the exercises that require machines",App Store (AU),Nike,5764119612.0
This app has lots of workouts with people demonstrating the movement as well as meal planners. It’s really helpful and it’s awesome that it’s free! :),App Store (AU),Nike,5764636614.0
"Hi there 

I am loving what you’ve done here. I just wish that when selecting bodyweight plans and strength, I would not have 85% endurance workouts. 

Please expand a little bit, especially now when no access to gyms is available.",App Store (CH),Nike,5765252970.0
"Like all Under Armour apps, this one gives the choice of ‘Give is all your data to exploit’ or ‘Sod off’",App Store (AU),Under Armour,5765341823.0
"I have used this app for 4 years now.  It works very well.  GPS tracking is detailed and accurate.  The voice feedback is helpful, and the weekly reports make tracking my workouts easy.  I run between 5km and 15km five days per week.  I use both the distance mode and interval mode. I turn 50 this year and have no problem using the app.  It is straight forward considering how much it does!   One of my favourite apps I use for anything.  Thanks Under Armour for this wonderful tool that helps me keep in shape and motivates me to train effectively!",App Store (CA),Under Armour,5766427438.0
"Used to be alright... gps Tracking/mapping is off big time, you can run the same route or distance multiple times and get a different record of KMs ran...makes no sense,
Also I think they sell or give our info to companies. 

Moving on to another app",App Store (CA),Under Armour,5766687343.0
"tolle app, zuverlässig, mehr oder weniger genau..... ABER kann man aufgezeichnete Strecken nicht löschen ? ich habs bisher noch nicht geschafft",App Store (DE),Under Armour,576684742.0
Sehr gut kann nur empfehlen!!!,App Store (CH),Nike,5771457613.0
"All the features.... good. Very helpful layout too. Problem is it continues to be unable to find the internet. All other apps on my phone are fine, I’m even writing this review on my phone internet. Mapmyrun........can’t find internet. Makes the app pointless.",App Store (AU),Under Armour,5772626111.0
Thank You,App Store (AU),Nike,5773135137.0
Won’t let me go past the login screen,App Store (CA),Under Armour,5773195276.0
"Ive trained 5 times a week at F45 for 5 years and when we couldn’t just do it the way we usually did - I turned to the Nike Training App.

Nike always just does it, well. 

Love that it can my program is tailor-made to fit based on time, muscle group and fitness level.

The catalogue of choice is varied yet I love the format and reliable consistency of the app tone and process",App Store (AU),Nike,5774406807.0
"Plenty of information to give before you can actually just start running.
Very frustrating.",App Store (AU),Under Armour,5774471425.0
I love the app Ian staying so healthy during COVID-19,App Store (AU),Nike,5774625878.0
"Absolutely loving this app. 

I have not been able to find a fitness app that has this much flexibility, activities and training support until now. 
Thank you Nike x",App Store (AU),Nike,5775257884.0
"The app covers the 3 things I do - running, walking and biking. It uploads my calories burned to My Fitness Pal, which is really useful. I’m completely satisfied.",App Store (CA),Under Armour,5778027530.0
It’s free and a great way to stay fit with options of no equipment that is required and it’s like free training sessions unlike most other training apps which cost money,App Store (AU),Nike,5779582110.0
Great workouts. Clearly explained and demonstrated. Excellent option for getting and keeping fit during corona lockdown.,App Store (AU),Nike,5779895521.0
I WAS NOT EVEN ABLE TO JOIN AFTER 1 TRY IT SAID I TRIED MULTIPLE TIMES AND SAID I WAS INELIGIBLE TO JOIN #WORSTNIKEAPPEVER,App Store (AU),Nike,5780114379.0
"Dommage que la liaison

 avec ma Galaxy Watch ne se fasse pas !",App Store (FR),Under Armour,5780351077.0
Pour les amateurs de Running 2-3 fois/sem,App Store (FR),Under Armour,578222995.0
Amazing discounts. I ordered $430 of shoes and paid $129. REMARKABLE,App Store (AU),Adidas,5784193093.0
It was good online shopping experience at adidas site. It was easy and quick.  You can return item when you change your mind after order.  Good!,App Store (AU),Adidas,5784503892.0
"Everything was great until I got to the shopping cart, wasn’t a seamless transaction. Kept taking me back and forth. The address that I entered and saved was correct but when you emailed confirmation it changed to another number... the app or website doesn’t allow any changes. Now my package could be shipped to the incorrect house number if I don’t update details with auspost in time. There has been feedback left re: addresses, doesn’t appear to have been corrected",App Store (AU),Adidas,5786372519.0
The app always messes up my address on checkout,App Store (AU),Adidas,5787221929.0
"I bought these shoes specifically because I wanna track my runs, but the app won’t even connect to log in. It keeps saying to try again. So it’s been a waste of money.",App Store (CA),Under Armour,5788254066.0
"AssuredAdidasAddict!
Have never had a problem with any of my orders - each time I do receive my orders it makes my day, Thank you! Also love the kiddies selection - perfect gifts for my nephews & nieces. Ps any chance we can bring back the woman’s Sleek series shoes even for a limited time?? I brought the black/gold shiny pair (back in 2009? They were the best - so comfy!) but unfortunately I regret not buying the white/gold & the red/gold pairs aswell!",App Store (AU),Adidas,5789126196.0
